	Getränk	Region	Bestellnummer	Rechnungsnummer	Kundennummer	Listenpreis	Rabatt in Prozent	Verkaufspreis	Rabatt Preis	Einkaufpreis	VK Peris in USD
1833	Whisky	EU	907.0	RE_2023_907	166.0	229.52	0	229.52	0.0	172.14	246.87
9739	Rum	EU	8813.0	RE_2023_8813	262.0	187.09	0	187.09	0.0	140.32	201.23
2436	Whisky	EU	1510.0	RE_2023_1510	53.0	130.57	0	130.57	0.0	97.93	140.44
3754	Whisky	EU	2828.0	RE_2023_2828	75.0	186.89	0	186.89	0.0	140.17	201.02
4897	Whisky	USA	3971.0	RE_2023_3971	144.0	190.43	0	190.43	0.0	142.82	204.83
1430	Whisky	EU	504.0	RE_2023_504	118.0	88.94	0	88.94	0.0	66.7	95.66
6173	Whisky	USA	5247.0	RE_2023_5247	97.0	102.41	0	102.41	0.0	76.81	110.15
3760	Whisky	Asien	2834.0	RE_2023_2834	274.0	199.97	0	199.97	0.0	149.98	215.09
10415	Whisky	EU	9489.0	RE_2023_9489	198.0	145.46	0	145.46	0.0	109.1	156.46
508	Whisky	USA	3306.0	RE_2023_3306	167.0	94.96	0	94.96	0.0	71.22	102.14
10566	Whisky	EU	9640.0	RE_2023_9640	178.0	126.07	0	126.07	0.0	94.55	135.6
1010	Whisky	USA	84.0	RE_2023_84	297.0	197.89	0	197.89	0.0	148.42	212.85
1627	Whisky	Asien	701.0	RE_2023_701	97.0	205.33	10	205.33	-20.53	154.0	198.77
10278	Wein	USA	9352.0	RE_2023_9352	7.0	195.28	0	195.28	0.0	146.46	210.04
6250	Whisky	EU	5324.0	RE_2023_5324	237.0	174.12	5	174.12	-8.710000000000008	130.59	177.91
6846	Wein	EU	5920.0	RE_2023_5920	156.0	105.33	10	105.33	-10.530000000000001	79.0	101.97
9717	Whisky	EU	8791.0	RE_2023_8791	126.0	208.9	0	208.9	0.0	156.68	224.69
10777	Whisky	EU	9851.0	RE_2023_9851	136.0	221.01	10	221.01	-22.099999999999994	165.76	213.95
1487	Wein	Asien	561.0	RE_2023_561	120.0	196.57	5	196.57	-9.829999999999984	147.43	200.86
7059	Whisky	EU	6133.0	RE_2023_6133	219.0	220.44	5	220.44	-11.02000000000001	165.33	225.25
3531	Wein	EU	2605.0	RE_2023_2605	206.0	81.51	0	81.51	0.0	61.13	87.67
5125	Whisky	EU	4199.0	RE_2023_4199	54.0	91.86	0	91.86	0.0	68.9	98.8
993	Whisky	USA	67.0	RE_2023_67	91.0	117.84	5	117.84	-5.890000000000001	88.38	120.41
8223	Whisky	EU	7297.0	RE_2023_7297	143.0	98.94	0	98.94	0.0	74.2	106.42
4288	Wein	EU	3362.0	RE_2023_3362	195.0	134.16	0	134.16	0.0	100.62	144.3
3400	Wein	USA	2474.0	RE_2023_2474	228.0	86.93	0	86.93	0.0	65.2	93.5
68	Whisky	EU	10050.0		42.0	107.43	NaN	107.43	-21.49000000000001	80.57	92.44
2907	Champagner	EU	1981.0	RE_2023_1981	240.0	141.5	0	141.5	0.0	106.12	152.2
7428	Rum	Asien	6502.0	RE_2023_6502	211.0	171.29	0	171.29	0.0	128.47	184.24
4156	Whisky	Asien	3230.0	RE_2023_3230	184.0	188.04	0	188.04	0.0	141.03	202.26
7854	Champagner	EU	6928.0	RE_2023_6928	50.0	130.71	0	130.71	0.0	98.03	140.59
1343	Rum	EU	417.0	RE_2023_417	28.0	215.59	0	215.59	0.0	161.69	231.89
732	Whisky	USA	6890.0	RE_2023_6890	207.0	136.01	0	136.01	0.0	102.01	146.29
7385	Whisky	USA	6459.0	RE_2023_6459	290.0	139.19	5	139.19	-6.960000000000008	104.39	142.23
5769	Rum	USA	4843.0	RE_2023_4843	135.0	125.37	0	125.37	0.0	94.03	134.85
9036	Whisky	Asien	8110.0	RE_2023_8110	295.0	200.05	0	200.05	0.0	150.04	215.17
8128	Rum	EU	7202.0	RE_2023_7202	144.0	229.96	0	229.96	0.0	172.47	247.34
10661	Whisky	EU	9735.0	RE_2023_9735	241.0	157.24	0	157.24	0.0	117.93	169.13
7863	Rum	EU	6937.0	RE_2023_6937	239.0	189.08	0	189.08	0.0	141.81	203.37
7480	Whisky	USA	6554.0	RE_2023_6554	248.0	126.41	0	126.41	0.0	94.81	135.97
3994	Champagner	EU	3068.0	RE_2023_3068	73.0	185.35	0	185.35	0.0	139.01	199.36
3988	Wein	Asien	3062.0	RE_2023_3062	199.0	109.37	0	109.37	0.0	82.03	117.64
8862	Whisky	EU	7936.0	RE_2023_7936	136.0	189.19	0	189.19	0.0	141.89	203.49
8882	Wein	EU	7956.0	RE_2023_7956	141.0	228.99	5	228.99	-11.450000000000017	171.74	233.99
8740	Whisky	Asien	7814.0	RE_2023_7814	260.0	80.64	0	80.64	0.0	60.48	86.74
6443	Whisky	EU	5517.0	RE_2023_5517	193.0	108.17	0	108.17	0.0	81.13	116.35
218	Whisky	EU	6230.0	RE_2023_6230	196.0	133.31	0	133.31	0.0	99.98	143.39
1746	Whisky	USA	820.0	RE_2023_820	266.0	185.25	5	185.25	-9.259999999999991	138.94	189.29
10105	Wein	Asien	9179.0	RE_2023_9179	231.0	148.99	5	148.99	-7.450000000000017	111.74	152.24
6058	Whisky	USA	5132.0	RE_2023_5132	215.0	189.0	0	189.0	0.0	141.75	203.29
7702	Wein	EU	6776.0	RE_2023_6776	292.0	196.48	10	196.48	-19.649999999999977	147.36	190.2
9645	Wein	EU	8719.0	RE_2023_8719	46.0	132.92	0	132.92	0.0	99.69	142.97
3935	Champagner	Asien	3009.0	RE_2023_3009	210.0	127.72	10	127.72	-12.769999999999996	95.79	123.64
8493	Whisky	USA	7567.0	RE_2023_7567	6.0	129.3	5	129.3	-6.460000000000008	96.98	132.13
7839	Whisky	EU	6913.0	RE_2023_6913	201.0	98.38	0	98.38	0.0	73.78	105.82
1895	Champagner	EU	969.0	RE_2023_969	73.0	142.7	5	142.7	-7.139999999999986	107.02	145.81
2918	Whisky	USA	1992.0	RE_2023_1992	47.0	186.02	0	186.02	0.0	139.52	200.08
8055	Whisky	EU	7129.0	RE_2023_7129	130.0	192.86	0	192.86	0.0	144.65	207.44
7559	Whisky	USA	6633.0	RE_2023_6633	20.0	113.17	0	113.17	0.0	84.88	121.73
8084	Champagner	EU	7158.0	RE_2023_7158	87.0	178.52	10	178.52	-17.850000000000023	133.89	172.82
9316	Whisky	EU	8390.0	RE_2023_8390	11.0	173.08	0	173.08	0.0	129.81	186.16
5311	Rum	Asien	4385.0	RE_2023_4385	16.0	219.74	0	219.74	0.0	164.8	236.35
3123	Whisky	EU	2197.0	RE_2023_2197	287.0	145.42	0	145.42	0.0	109.06	156.41
2847	Whisky	Asien	1921.0	RE_2023_1921	86.0	101.05	0	101.05	0.0	75.79	108.69
316	Champagner	Asien	234.0	RE_2023_234	18.0	126.23	0	126.23	0.0	94.67	135.77
10512	Champagner	Asien	9586.0	RE_2023_9586	1.0	134.9	10	134.9	-13.490000000000009	101.18	130.59
8604	Whisky	EU	7678.0	RE_2023_7678	174.0	106.51	10	106.51	-10.650000000000006	79.88	103.11
2698	Whisky	EU	1772.0	RE_2023_1772	56.0	115.65	0	115.65	0.0	86.74	124.39
8899	Rum	Asien	7973.0	RE_2023_7973	220.0	170.78	0	170.78	0.0	128.08	183.69
8581	Wein	USA	7655.0	RE_2023_7655	274.0	175.52	0	175.52	0.0	131.64	188.79
4707	Whisky	EU	3781.0	RE_2023_3781	293.0	224.15	0	224.15	0.0	168.11	241.1
3547	Whisky	EU	2621.0	RE_2023_2621	226.0	201.89	0	201.89	0.0	151.42	217.15
553	Wein	EU	4026.0	RE_2023_4026	192.0	208.28	5	208.28	-10.409999999999997	156.21	212.83
1951	Whisky	USA	1025.0	RE_2023_1025	73.0	92.76	0	92.76	0.0	69.57	99.77
464	Whisky	EU	2602.0	RE_2023_2602	122.0	174.32	0	174.32	0.0	130.74	187.5
4608	Whisky	USA	3682.0	RE_2023_3682	179.0	207.21	0	207.21	0.0	155.41	222.88
3360	Wein	EU	2434.0	RE_2023_2434	84.0	97.82	0	97.82	0.0	73.36	105.22
10116	Wein	USA	9190.0	RE_2023_9190	212.0	197.12	0	197.12	0.0	147.84	212.02
6453	Whisky	EU	5527.0	RE_2023_5527	152.0	177.86	5	177.86	-8.890000000000015	133.4	181.74
8043	Wein	Asien	7117.0	RE_2023_7117	153.0	226.1	0	226.1	0.0	169.58	243.19
5443	Wein	USA	4517.0	RE_2023_4517	91.0	95.73	0	95.73	0.0	71.8	102.97
1134	Whisky	EU	208.0	RE_2023_208	18.0	136.8	0	136.8	0.0	102.6	147.14
5496	Whisky	EU	4570.0	RE_2023_4570	238.0	157.56	0	157.56	0.0	118.17	169.47
8393	Wein	EU	7467.0	RE_2023_7467	85.0	203.01	0	203.01	0.0	152.26	218.36
2280	Champagner	EU	1354.0	RE_2023_1354	270.0	213.4	0	213.4	0.0	160.05	229.53
7156	Whisky	EU	6230.0	RE_2023_6230	196.0	124.24	0	124.24	0.0	93.18	133.63
9898	Champagner	Asien	8972.0	RE_2023_8972	113.0	143.3	0	143.3	0.0	107.48	154.13
6909	Champagner	USA	5983.0	RE_2023_5983	105.0	197.97	0	197.97	0.0	148.48	212.94
10096	Whisky	EU	9170.0	RE_2023_9170	113.0	144.68	10	144.68	-14.469999999999999	108.51	140.05
4582	Rum	EU	3656.0	RE_2023_3656	257.0	219.84	0	219.84	0.0	164.88	236.46
5176	Rum	EU	4250.0	RE_2023_4250	272.0	209.52	0	209.52	0.0	157.14	225.36
2745	Champagner	EU	1819.0	RE_2023_1819	138.0	138.83	0	138.83	0.0	104.12	149.33
1711	Whisky	EU	785.0	RE_2023_785	178.0	139.85	0	139.85	0.0	104.89	150.42
6378	Whisky	EU	5452.0	RE_2023_5452	18.0	172.72	0	172.72	0.0	129.54	185.78
9891	Wein	USA	8965.0	RE_2023_8965	253.0	113.76	0	113.76	0.0	85.32	122.36
5339	Champagner	USA	4413.0	RE_2023_4413	142.0	141.2	0	141.2	0.0	105.9	151.87
741	Champagner	EU	7034.0	RE_2023_7034	103.0	106.43	0	106.43	0.0	79.82	114.48
2412	Whisky	EU	1486.0	RE_2023_1486	248.0	135.27	5	135.27	-6.760000000000019	101.45	138.23
7191	Whisky	Asien	6265.0	RE_2023_6265	72.0	168.13	0	168.13	0.0	126.1	180.84
3413	Champagner	USA	2487.0	RE_2023_2487	14.0	192.16	5	192.16	-9.609999999999985	144.12	196.35
1677	Wein	EU	751.0	RE_2023_751	119.0	120.1	0	120.1	0.0	90.07	129.18
645	Whisky	USA	5498.0	RE_2023_5498	68.0	159.6	0	159.6	0.0	119.7	171.67
940	Wein	EU	14.0	RE_2023_14	279.0	88.18	0	88.18	0.0	66.14	94.85
3423	Whisky	EU	2497.0	RE_2023_2497	141.0	188.52	0	188.52	0.0	141.39	202.77
9064	Whisky	EU	8138.0	RE_2023_8138	15.0	147.33	5	147.33	-7.3700000000000045	110.5	150.54
2155	Whisky	EU	1229.0	RE_2023_1229	120.0	157.24	0	157.24	0.0	117.93	169.13
3469	Whisky	EU	2543.0	RE_2023_2543	166.0	136.27	0	136.27	0.0	102.2	146.57
3270	Champagner	USA	2344.0	RE_2023_2344	257.0	116.35	0	116.35	0.0	87.26	125.15
7800	Whisky	EU	6874.0	RE_2023_6874	4.0	191.26	0	191.26	0.0	143.44	205.72
9670	Whisky	EU	8744.0	RE_2023_8744	178.0	103.7	0	103.7	0.0	77.78	111.54
4618	Wein	USA	3692.0	RE_2023_3692	124.0	95.53	5	95.53	-4.780000000000001	71.65	97.61
10353	Rum	EU	9427.0	RE_2023_9427	60.0	118.22	5	118.22	-5.909999999999997	88.66	120.8
2134	Wein	USA	1208.0	RE_2023_1208	80.0	121.88	0	121.88	0.0	91.41	131.09
4208	Whisky	EU	3282.0	RE_2023_3282	119.0	118.97	0	118.97	0.0	89.23	127.96
5581	Whisky	EU	4655.0	RE_2023_4655	28.0	145.63	0	145.63	0.0	109.22	156.64
3459	Whisky	USA	2533.0	RE_2023_2533	49.0	90.03	0	90.03	0.0	67.52	96.84
10608	Whisky	Asien	9682.0	RE_2023_9682	44.0	124.21	0	124.21	0.0	93.16	133.6
6705	Whisky	EU	5779.0	RE_2023_5779	16.0	198.77	0	198.77	0.0	149.08	213.8
3215	Wein	EU	2289.0	RE_2023_2289	195.0	129.28	0	129.28	0.0	96.96	139.05
9137	Champagner	Asien	8211.0	RE_2023_8211	202.0	133.78	0	133.78	0.0	100.34	143.89
2723	Whisky	Asien	1797.0	RE_2023_1797	158.0	168.21	0	168.21	0.0	126.16	180.93
989	Whisky	Asien	63.0	RE_2023_63	108.0	119.57	0	119.57	0.0	89.68	128.61
8010	Whisky	EU	7084.0	RE_2023_7084	148.0	193.39	0	193.39	0.0	145.04	208.01
5204	Rum	USA	4278.0	RE_2023_4278	124.0	111.86	0	111.86	0.0	83.9	120.32
711	Whisky	USA	6554.0	RE_2023_6554	248.0	126.41	0	126.41	0.0	94.81	135.97
7967	Wein	Asien	7041.0	RE_2023_7041	157.0	165.78	0	165.78	0.0	124.34	178.31
4137	Champagner	USA	3211.0	RE_2023_3211	134.0	127.92	0	127.92	0.0	95.94	137.59
7419	Whisky	USA	6493.0	RE_2023_6493	105.0	195.28	10	195.28	-19.53	146.46	189.04
1815	Whisky	USA	889.0	RE_2023_889	198.0	179.28	5	179.28	-8.960000000000008	134.46	183.2
7355	Whisky	USA	6429.0	RE_2023_6429	110.0	86.42	0	86.42	0.0	64.82	92.95
7062	Whisky	Asien	6136.0	RE_2023_6136	263.0	165.63	0	165.63	0.0	124.22	178.15
3602	Wein	EU	2676.0	RE_2023_2676	124.0	126.42	0	126.42	0.0	94.82	135.98
3112	Whisky	USA	2186.0	RE_2023_2186	199.0	115.17	0	115.17	0.0	86.38	123.88
5531	Whisky	EU	4605.0	RE_2023_4605	266.0	202.6	0	202.6	0.0	151.95	217.92
7079	Whisky	Asien	6153.0	RE_2023_6153	174.0	131.7	0	131.7	0.0	98.78	141.66
1320	Wein	Asien	394.0	RE_2023_394	82.0	182.25	0	182.25	0.0	136.69	196.03
5197	Champagner	EU	4271.0	RE_2023_4271	238.0	159.46	0	159.46	0.0	119.6	171.52
8703	Wein	Asien	7777.0	RE_2023_7777	159.0	199.61	0	199.61	0.0	149.71	214.7
6969	Whisky	EU	6043.0	RE_2023_6043	252.0	218.88	5	218.88	-10.939999999999998	164.16	223.66
10235	Wein	EU	9309.0	RE_2023_9309	135.0	107.75	0	107.75	0.0	80.81	115.9
7027	Wein	Asien	6101.0	RE_2023_6101	257.0	160.86	0	160.86	0.0	120.65	173.02
2266	Whisky	Asien	1340.0	RE_2023_1340	188.0	219.2	0	219.2	0.0	164.4	235.77
2509	Whisky	EU	1583.0	RE_2023_1583	208.0	186.68	10	186.68	-18.670000000000016	140.01	180.71
5135	Champagner	Asien	4209.0	RE_2023_4209	189.0	139.53	0	139.53	0.0	104.65	150.08
5835	Whisky	USA	4909.0	RE_2023_4909	159.0	163.34	0	163.34	0.0	122.5	175.69
3447	Wein	Asien	2521.0	RE_2023_2521	275.0	168.91	0	168.91	0.0	126.68	181.68
4639	Champagner	EU	3713.0	RE_2023_3713	90.0	114.95	0	114.95	0.0	86.21	123.64
9501	Whisky	EU	8575.0	RE_2023_8575	15.0	218.8	0	218.8	0.0	164.1	235.34
8926	Rum	USA	8000.0	RE_2023_8000	104.0	183.86	0	183.86	0.0	137.9	197.76
6242	Wein	EU	5316.0	RE_2023_5316	282.0	159.21	0	159.21	0.0	119.41	171.25
10038	Whisky	USA	9112.0	RE_2023_9112	182.0	154.51	0	154.51	0.0	115.88	166.19
3363	Wein	EU	2437.0	RE_2023_2437	122.0	182.03	0	182.03	0.0	136.52	195.79
827	Rum	USA	8410.0	RE_2023_8410	135.0	132.72	0	132.72	0.0	99.54	142.75
10897	Whisky	USA	9971.0	RE_2023_9971	294.0	199.62	0	199.62	0.0	149.72	214.71
4150	Whisky	EU	3224.0	RE_2023_3224	149.0	210.67	0	210.67	0.0	158.0	226.6
1831	Whisky	Asien	905.0	RE_2023_905	74.0	90.47	0	90.47	0.0	67.85	97.31
4008	Whisky	EU	3082.0	RE_2023_3082	202.0	220.45	0	220.45	0.0	165.34	237.12
3609	Whisky	USA	2683.0	RE_2023_2683	52.0	88.79	0	88.79	0.0	66.59	95.5
4471	Wein	Asien	3545.0	RE_2023_3545	283.0	118.66	0	118.66	0.0	89.0	127.63
4297	Whisky	EU	3371.0	RE_2023_3371	246.0	175.18	0	175.18	0.0	131.38	188.42
10515	Wein	USA	9589.0	RE_2023_9589	124.0	137.83	0	137.83	0.0	103.37	148.25
7474	Wein	EU	6548.0	RE_2023_6548	248.0	218.91	0	218.91	0.0	164.18	235.46
8472	Whisky	USA	7546.0	RE_2023_7546	102.0	172.36	5	172.36	-8.620000000000005	129.27	176.12
9467	Whisky	EU	8541.0	RE_2023_8541	276.0	193.1	5	193.1	-9.659999999999997	144.82	197.31
6348	Wein	USA	5422.0	RE_2023_5422	139.0	89.26	0	89.26	0.0	66.95	96.01
4152	Whisky	USA	3226.0	RE_2023_3226	14.0	82.48	0	82.48	0.0	61.86	88.72
9052	Champagner	EU	8126.0	RE_2023_8126	236.0	83.06	0	83.06	0.0	62.3	89.34
7535	Whisky	EU	6609.0	RE_2023_6609	166.0	161.89	0	161.89	0.0	121.42	174.13
4924	Rum	EU	3998.0	RE_2023_3998	185.0	174.09	0	174.09	0.0	130.57	187.25
10687	Whisky	Asien	9761.0	RE_2023_9761	278.0	216.39	0	216.39	0.0	162.29	232.75
7414	Whisky	Asien	6488.0	RE_2023_6488	12.0	126.69	0	126.69	0.0	95.02	136.27
10576	Whisky	EU	9650.0	RE_2023_9650	132.0	130.02	0	130.02	0.0	97.52	139.85
3763	Wein	Asien	2837.0	RE_2023_2837	232.0	229.93	0	229.93	0.0	172.45	247.31
4515	Whisky	USA	3589.0	RE_2023_3589	135.0	141.63	0	141.63	0.0	106.22	152.34
7391	Whisky	EU	6465.0	RE_2023_6465	153.0	105.41	0	105.41	0.0	79.06	113.38
9643	Rum	EU	8717.0	RE_2023_8717	225.0	152.18	0	152.18	0.0	114.14	163.68
4211	Wein	EU	3285.0	RE_2023_3285	111.0	97.51	0	97.51	0.0	73.13	104.88
4910	Wein	EU	3984.0	RE_2023_3984	166.0	97.32	0	97.32	0.0	72.99	104.68
2740	Rum	USA	1814.0	RE_2023_1814	138.0	113.73	0	113.73	0.0	85.3	122.33
7283	Whisky	Asien	6357.0	RE_2023_6357	67.0	193.98	0	193.98	0.0	145.48	208.64
8885	Wein	Asien	7959.0	RE_2023_7959	177.0	170.45	10	170.45	-17.049999999999983	127.84	165.0
10084	Whisky	EU	9158.0	RE_2023_9158	292.0	108.65	0	108.65	0.0	81.49	116.86
6945	Champagner	EU	6019.0	RE_2023_6019	42.0	91.96	0	91.96	0.0	68.97	98.91
7733	Whisky	USA	6807.0	RE_2023_6807	134.0	229.24	0	229.24	0.0	171.93	246.57
8840	Whisky	USA	7914.0	RE_2023_7914	58.0	145.19	0	145.19	0.0	108.89	156.17
6155	Whisky	EU	5229.0	RE_2023_5229	23.0	86.3	10	86.3	-8.629999999999995	64.72	83.54
10487	Whisky	Asien	9561.0	RE_2023_9561	65.0	139.66	0	139.66	0.0	104.74	150.22
6120	Whisky	EU	5194.0	RE_2023_5194	149.0	158.89	0	158.89	0.0	119.17	170.9
3990	Whisky	EU	3064.0	RE_2023_3064	85.0	205.4	10	205.4	-20.539999999999992	154.05	198.84
8858	Whisky	EU	7932.0	RE_2023_7932	117.0	91.31	0	91.31	0.0	68.48	98.21
5101	Whisky	Asien	4175.0	RE_2023_4175	266.0	81.68	5	81.68	-4.0800000000000125	61.26	83.47
4351	Whisky	USA	3425.0	RE_2023_3425	149.0	190.96	0	190.96	0.0	143.22	205.4
4359	Whisky	EU	3433.0	RE_2023_3433	279.0	103.27	0	103.27	0.0	77.45	111.08
7459	Whisky	EU	6533.0	RE_2023_6533	74.0	152.1	0	152.1	0.0	114.07	163.6
6485	Wein	USA	5559.0	RE_2023_5559	299.0	118.63	5	118.63	-5.929999999999993	88.97	121.22
9833	Wein	EU	8907.0	RE_2023_8907	25.0	193.31	5	193.31	-9.670000000000016	144.98	197.52
4437	Wein	Asien	3511.0	RE_2023_3511	260.0	165.89	0	165.89	0.0	124.42	178.43
5278	Whisky	EU	4352.0	RE_2023_4352	119.0	176.96	10	176.96	-17.700000000000017	132.72	171.3
8541	Whisky	USA	7615.0	RE_2023_7615	209.0	144.57	0	144.57	0.0	108.43	155.5
9072	Whisky	USA	8146.0	RE_2023_8146	247.0	215.45	0	215.45	0.0	161.59	231.74
3388	Champagner	USA	2462.0	RE_2023_2462	246.0	208.55	0	208.55	0.0	156.41	224.32
6552	Wein	Asien	5626.0	RE_2023_5626	231.0	199.66	0	199.66	0.0	149.74	214.75
931	Wein	EU	5.0	RE_2023_5	195.0	197.98	0	197.98	0.0	148.48	212.95
9312	Wein	EU	8386.0	RE_2023_8386	197.0	167.91	0	167.91	0.0	125.93	180.6
4640	Wein	EU	3714.0	RE_2023_3714	147.0	152.54	0	152.54	0.0	114.4	164.07
4793	Rum	EU	3867.0	RE_2023_3867	234.0	226.04	0	226.04	0.0	169.53	243.13
8225	Wein	EU	7299.0	RE_2023_7299	89.0	229.16	0	229.16	0.0	171.87	246.48
7675	Wein	EU	6749.0	RE_2023_6749	200.0	213.45	10	213.45	-21.349999999999994	160.09	206.62
5063	Whisky	EU	4137.0	RE_2023_4137	46.0	116.6	0	116.6	0.0	87.45	125.41
9828	Wein	EU	8902.0	RE_2023_8902	18.0	129.43	0	129.43	0.0	97.07	139.21
160	Wein	USA	3620.0	RE_2023_3620	204.0	90.46	0	90.46	0.0	67.84	97.3
9195	Champagner	USA	8269.0	RE_2023_8269	7.0	211.18	5	211.18	-10.560000000000002	158.38	215.79
8299	Whisky	EU	7373.0	RE_2023_7373	163.0	89.28	0	89.28	0.0	66.96	96.03
9639	Rum	EU	8713.0	RE_2023_8713	133.0	117.58	0	117.58	0.0	88.18	126.47
6541	Rum	USA	5615.0	RE_2023_5615	141.0	226.02	0	226.02	0.0	169.52	243.11
6338	Whisky	USA	5412.0	RE_2023_5412	39.0	85.45	5	85.45	-4.269999999999996	64.09	87.32
2153	Whisky	EU	1227.0	RE_2023_1227	53.0	163.79	0	163.79	0.0	122.84	176.17
6209	Wein	USA	5283.0	RE_2023_5283	293.0	173.14	0	173.14	0.0	129.85	186.23
8710	Rum	EU	7784.0	RE_2023_7784	139.0	129.12	0	129.12	0.0	96.84	138.88
6347	Whisky	Asien	5421.0	RE_2023_5421	40.0	226.61	5	226.61	-11.330000000000013	169.96	231.56
4626	Wein	EU	3700.0	RE_2023_3700	10.0	110.64	5	110.64	-5.530000000000001	82.98	113.06
6698	Champagner	Asien	5772.0	RE_2023_5772	235.0	139.02	5	139.02	-6.950000000000017	104.27	142.05
8242	Wein	EU	7316.0	RE_2023_7316	223.0	217.25	0	217.25	0.0	162.94	233.67
10597	Wein	EU	9671.0	RE_2023_9671	197.0	171.82	0	171.82	0.0	128.86	184.81
6051	Whisky	EU	5125.0	RE_2023_5125	5.0	154.72	0	154.72	0.0	116.04	166.42
4145	Rum	EU	3219.0	RE_2023_3219	281.0	145.9	0	145.9	0.0	109.43	156.93
4722	Wein	Asien	3796.0	RE_2023_3796	295.0	129.89	0	129.89	0.0	97.42	139.71
7278	Champagner	USA	6352.0	RE_2023_6352	249.0	93.62	0	93.62	0.0	70.22	100.7
5199	Whisky	Asien	4273.0	RE_2023_4273	68.0	140.19	0	140.19	0.0	105.14	150.79
3242	Whisky	USA	2316.0	RE_2023_2316	201.0	203.51	0	203.51	0.0	152.63	218.9
8350	Wein	Asien	7424.0	RE_2023_7424	67.0	218.58	0	218.58	0.0	163.94	235.1
10723	Whisky	USA	9797.0	RE_2023_9797	46.0	180.46	0	180.46	0.0	135.34	194.1
10000	Wein	EU	9074.0	RE_2023_9074	230.0	111.83	0	111.83	0.0	83.87	120.28
4638	Whisky	USA	3712.0	RE_2023_3712	104.0	146.93	0	146.93	0.0	110.2	158.04
8947	Rum	EU	8021.0	RE_2023_8021	89.0	109.09	0	109.09	0.0	81.82	117.34
9343	Wein	EU	8417.0	RE_2023_8417	179.0	181.59	5	181.59	-9.080000000000013	136.19	185.55
8275	Whisky	EU	7349.0	RE_2023_7349	153.0	220.38	0	220.38	0.0	165.28	237.04
922	Whisky	USA	9930.0	RE_2023_9930	154.0	205.77	0	205.77	0.0	154.33	221.33
558	Champagner	Asien	4106.0	RE_2023_4106	284.0	154.29	0	154.29	0.0	115.72	165.95
5549	Whisky	EU	4623.0	RE_2023_4623	28.0	211.02	0	211.02	0.0	158.27	226.97
8499	Whisky	Asien	7573.0	RE_2023_7573	5.0	180.52	0	180.52	0.0	135.39	194.17
6299	Rum	Asien	5373.0	RE_2023_5373	197.0	96.31	0	96.31	0.0	72.23	103.59
3744	Whisky	EU	2818.0	RE_2023_2818	294.0	159.74	0	159.74	0.0	119.8	171.82
7357	Wein	Asien	6431.0	RE_2023_6431	275.0	214.39	0	214.39	0.0	160.79	230.6
4944	Whisky	EU	4018.0	RE_2023_4018	68.0	135.54	0	135.54	0.0	101.66	145.79
5334	Whisky	Asien	4408.0	RE_2023_4408	69.0	190.25	0	190.25	0.0	142.69	204.63
5037	Rum	EU	4111.0	RE_2023_4111	102.0	215.09	0	215.09	0.0	161.32	231.35
9378	Wein	EU	8452.0	RE_2023_8452	175.0	145.23	0	145.23	0.0	108.92	156.21
6758	Whisky	EU	5832.0	RE_2023_5832	161.0	85.6	0	85.6	0.0	64.2	92.07
6483	Whisky	Asien	5557.0	RE_2023_5557	114.0	122.67	0	122.67	0.0	92.0	131.94
2145	Whisky	Asien	1219.0	RE_2023_1219	46.0	201.06	0	201.06	0.0	150.8	216.26
8239	Champagner	EU	7313.0	RE_2023_7313	90.0	156.53	5	156.53	-7.8300000000000125	117.4	159.94
4508	Rum	EU	3582.0	RE_2023_3582	26.0	123.6	0	123.6	0.0	92.7	132.94
10473	Whisky	EU	9547.0	RE_2023_9547	152.0	211.34	0	211.34	0.0	158.5	227.32
10095	Whisky	EU	9169.0	RE_2023_9169	279.0	117.0	0	117.0	0.0	87.75	125.85
2647	Whisky	Asien	1721.0	RE_2023_1721	193.0	206.04	0	206.04	0.0	154.53	221.62
751	Wein	Asien	7194.0	RE_2023_7194	49.0	197.27	0	197.27	0.0	147.95	212.18
8806	Whisky	Asien	7880.0	RE_2023_7880	223.0	227.36	10	227.36	-22.74000000000001	170.52	220.09
7886	Whisky	EU	6960.0	RE_2023_6960	84.0	114.09	0	114.09	0.0	85.57	122.72
638	Champagner	USA	5386.0	RE_2023_5386	293.0	96.38	0	96.38	0.0	72.28	103.67
9865	Whisky	EU	8939.0	RE_2023_8939	175.0	198.9	0	198.9	0.0	149.18	213.94
1675	Whisky	USA	749.0	RE_2023_749	268.0	216.83	0	216.83	0.0	162.62	233.22
3110	Whisky	USA	2184.0	RE_2023_2184	178.0	135.26	0	135.26	0.0	101.44	145.49
5924	Champagner	EU	4998.0	RE_2023_4998	295.0	178.9	0	178.9	0.0	134.18	192.42
7607	Whisky	Asien	6681.0	RE_2023_6681	36.0	86.31	5	86.31	-4.320000000000007	64.73	88.19
1135	Whisky	EU	209.0	RE_2023_209	205.0	89.98	0	89.98	0.0	67.48	96.78
9986	Whisky	EU	9060.0	RE_2023_9060	70.0	131.27	10	131.27	-13.13000000000001	98.45	127.07
8564	Whisky	Asien	7638.0	RE_2023_7638	162.0	164.73	0	164.73	0.0	123.55	177.18
600	Whisky	EU	4778.0	RE_2023_4778	249.0	186.08	5	186.08	-9.300000000000011	139.56	190.14
